CustomerID,priority_rank,campaign_tier,segment,action,churn_risk,expected_clv,expected_return,roi_pct
16931.0,516,standard,Hibernating,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
16931.0,517,standard,Need Attention,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
16931.0,518,standard,Need Attention,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
16931.0,519,standard,Need Attention,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
16931.0,520,standard,Promising,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
16931.0,521,standard,Promising,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
16931.0,522,standard,Promising,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
16931.0,523,standard,Hibernating,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
16931.0,524,standard,Hibernating,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
16979.0,525,standard,Need Attention,Email Campaign + 20% Discount,59.4%,$200.31,$22.61,90.4%
16979.0,526,standard,Need Attention,Email Campaign + 20% Discount,59.4%,$200.31,$22.61,90.4%
16979.0,527,standard,Need Attention,Email Campaign + 20% Discount,59.4%,$200.31,$22.61,90.4%
16979.0,528,standard,Need Attention,Email Campaign + 20% Discount,59.4%,$200.31,$22.61,90.4%
16979.0,529,standard,Hibernating,Email Campaign + 20% Discount,59.4%,$200.31,$22.61,90.4%
12682.0,530,standard,Hibernating,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,531,standard,Hibernating,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,532,standard,Need Attention,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,533,standard,Need Attention,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,534,standard,Need Attention,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,535,standard,Hibernating,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,536,standard,Promising,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,537,standard,Promising,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,538,standard,Need Attention,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,539,standard,Promising,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,540,standard,Promising,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,541,standard,Promising,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,542,standard,Promising,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12682.0,543,standard,Promising,Email Campaign + 20% Discount,11.8%,$1000.16,$22.28,89.1%
12843.0,544,standard,Need Attention,Email Campaign + 20% Discount,37.2%,$315.58,$21.91,87.6%
12843.0,545,standard,Need Attention,Email Campaign + 20% Discount,37.2%,$315.58,$21.91,87.6%
12843.0,546,standard,Need Attention,Email Campaign + 20% Discount,37.2%,$315.58,$21.91,87.6%
12843.0,547,standard,Promising,Email Campaign + 20% Discount,37.2%,$315.58,$21.91,87.6%
12843.0,548,standard,Promising,Email Campaign + 20% Discount,37.2%,$315.58,$21.91,87.6%
12843.0,549,standard,Hibernating,Email Campaign + 20% Discount,37.2%,$315.58,$21.91,87.6%
17091.0,550,standard,Need Attention,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,551,standard,Need Attention,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,552,standard,Need Attention,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,553,standard,Hibernating,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,554,standard,Hibernating,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,555,standard,Hibernating,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,556,standard,Need Attention,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,557,standard,Need Attention,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,558,standard,Need Attention,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,559,standard,Hibernating,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,560,standard,Hibernating,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,561,standard,Promising,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
17091.0,562,standard,Promising,Email Campaign + 20% Discount,18.6%,$627.38,$21.73,86.9%
14121.0,563,standard,Need Attention,Email Campaign + 20% Discount,32.5%,$358.79,$21.69,86.8%
14121.0,564,standard,Need Attention,Email Campaign + 20% Discount,32.5%,$358.79,$21.69,86.8%
14121.0,565,standard,Need Attention,Email Campaign + 20% Discount,32.5%,$358.79,$21.69,86.8%
12957.0,566,standard,Need Attention,Email Campaign + 20% Discount,37.8%,$304.25,$21.06,84.2%
12957.0,567,standard,Need Attention,Email Campaign + 20% Discount,37.8%,$304.25,$21.06,84.2%
12957.0,568,standard,Need Attention,Email Campaign + 20% Discount,37.8%,$304.25,$21.06,84.2%
12957.0,569,standard,Promising,Email Campaign + 20% Discount,37.8%,$304.25,$21.06,84.2%
12957.0,570,standard,Promising,Email Campaign + 20% Discount,37.8%,$304.25,$21.06,84.2%
12957.0,571,standard,Hibernating,Email Campaign + 20% Discount,37.8%,$304.25,$21.06,84.2%
13079.0,572,standard,Need Attention,Email Campaign + 20% Discount,67.8%,$168.77,$20.76,83.0%
13079.0,573,standard,Need Attention,Email Campaign + 20% Discount,67.8%,$168.77,$20.76,83.0%
13079.0,574,standard,Need Attention,Email Campaign + 20% Discount,67.8%,$168.77,$20.76,83.0%
13079.0,575,standard,Hibernating,Email Campaign + 20% Discount,67.8%,$168.77,$20.76,83.0%
13198.0,576,standard,Need Attention,Email Campaign + 20% Discount,18.9%,$600.19,$20.46,81.8%
13198.0,577,standard,Need Attention,Email Campaign + 20% Discount,18.9%,$600.19,$20.46,81.8%
13198.0,578,standard,Promising,Email Campaign + 20% Discount,18.9%,$600.19,$20.46,81.8%
13198.0,579,standard,Promising,Email Campaign + 20% Discount,18.9%,$600.19,$20.46,81.8%
13198.0,580,standard,Promising,Email Campaign + 20% Discount,18.9%,$600.19,$20.46,81.8%
14224.0,581,standard,Need Attention,Email Campaign + 20% Discount,41.8%,$271.59,$20.42,81.7%
17449.0,582,standard,Need Attention,Email Campaign + 20% Discount,26.4%,$423.03,$19.71,78.8%
17449.0,583,standard,Need Attention,Email Campaign + 20% Discount,26.4%,$423.03,$19.71,78.8%
17449.0,584,standard,Need Attention,Email Campaign + 20% Discount,26.4%,$423.03,$19.71,78.8%
17449.0,585,standard,Hibernating,Email Campaign + 20% Discount,26.4%,$423.03,$19.71,78.8%
17449.0,586,standard,Hibernating,Email Campaign + 20% Discount,26.4%,$423.03,$19.71,78.8%
17449.0,587,standard,Promising,Email Campaign + 20% Discount,26.4%,$423.03,$19.71,78.8%
17449.0,588,standard,Need Attention,Email Campaign + 20% Discount,26.4%,$423.03,$19.71,78.8%
17449.0,589,standard,Need Attention,Email Campaign + 20% Discount,26.4%,$423.03,$19.71,78.8%
15514.0,590,standard,Need Attention,Email Campaign + 20% Discount,41.4%,$268.36,$19.48,77.9%
15514.0,591,standard,Need Attention,Email Campaign + 20% Discount,41.4%,$268.36,$19.48,77.9%
15514.0,592,standard,Need Attention,Email Campaign + 20% Discount,41.4%,$268.36,$19.48,77.9%
15514.0,593,standard,Hibernating,Email Campaign + 20% Discount,41.4%,$268.36,$19.48,77.9%
15514.0,594,standard,Hibernating,Email Campaign + 20% Discount,41.4%,$268.36,$19.48,77.9%
15514.0,595,standard,Hibernating,Email Campaign + 20% Discount,41.4%,$268.36,$19.48,77.9%
15514.0,596,standard,Need Attention,Email Campaign + 20% Discount,41.4%,$268.36,$19.48,77.9%
15514.0,597,standard,Need Attention,Email Campaign + 20% Discount,41.4%,$268.36,$19.48,77.9%
15514.0,598,standard,Need Attention,Email Campaign + 20% Discount,41.4%,$268.36,$19.48,77.9%
15514.0,599,standard,Need Attention,Email Campaign + 20% Discount,41.4%,$268.36,$19.48,77.9%
15514.0,600,standard,Hibernating,Email Campaign + 20% Discount,41.4%,$268.36,$19.48,77.9%
13069.0,601,standard,Need Attention,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
13069.0,602,standard,Hibernating,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
13069.0,603,standard,Hibernating,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
13069.0,604,standard,Hibernating,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
13069.0,605,standard,Need Attention,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
13069.0,606,standard,Need Attention,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
13069.0,607,standard,Need Attention,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
13069.0,608,standard,Promising,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
13069.0,609,standard,Promising,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
13069.0,610,standard,Hibernating,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
13069.0,611,standard,Hibernating,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
13069.0,612,standard,Promising,Email Campaign + 20% Discount,20.7%,$534.42,$19.33,77.3%
17086.0,613,standard,Need Attention,Email Campaign + 20% Discount,28.4%,$388.95,$19.14,76.6%
17086.0,614,standard,Need Attention,Email Campaign + 20% Discount,28.4%,$388.95,$19.14,76.6%
17086.0,615,standard,Need Attention,Email Campaign + 20% Discount,28.4%,$388.95,$19.14,76.6%
17086.0,616,standard,Need Attention,Email Campaign + 20% Discount,28.4%,$388.95,$19.14,76.6%
17086.0,617,standard,Hibernating,Email Campaign + 20% Discount,28.4%,$388.95,$19.14,76.6%
17086.0,618,standard,Promising,Email Campaign + 20% Discount,28.4%,$388.95,$19.14,76.6%
17086.0,619,standard,Promising,Email Campaign + 20% Discount,28.4%,$388.95,$19.14,76.6%
16880.0,620,standard,Need Attention,Email Campaign + 20% Discount,26.8%,$410.65,$19.01,76.0%
16880.0,621,standard,Need Attention,Email Campaign + 20% Discount,26.8%,$410.65,$19.01,76.0%
16880.0,622,standard,Need Attention,Email Campaign + 20% Discount,26.8%,$410.65,$19.01,76.0%
16880.0,623,standard,Need Attention,Email Campaign + 20% Discount,26.8%,$410.65,$19.01,76.0%
16880.0,624,standard,Promising,Email Campaign + 20% Discount,26.8%,$410.65,$19.01,76.0%
16880.0,625,standard,Promising,Email Campaign + 20% Discount,26.8%,$410.65,$19.01,76.0%
16880.0,626,standard,Hibernating,Email Campaign + 20% Discount,26.8%,$410.65,$19.01,76.0%
16880.0,627,standard,Hibernating,Email Campaign + 20% Discount,26.8%,$410.65,$19.01,76.0%
17813.0,628,standard,Need Attention,Email Campaign + 20% Discount,43.0%,$254.92,$18.81,75.2%
17813.0,629,standard,Need Attention,Email Campaign + 20% Discount,43.0%,$254.92,$18.81,75.2%
17813.0,630,standard,Need Attention,Email Campaign + 20% Discount,43.0%,$254.92,$18.81,75.2%
17813.0,631,standard,Hibernating,Email Campaign + 20% Discount,43.0%,$254.92,$18.81,75.2%
17813.0,632,standard,Hibernating,Email Campaign + 20% Discount,43.0%,$254.92,$18.81,75.2%
17813.0,633,standard,Promising,Email Campaign + 20% Discount,43.0%,$254.92,$18.81,75.2%
17813.0,634,standard,Promising,Email Campaign + 20% Discount,43.0%,$254.92,$18.81,75.2%
17813.0,635,standard,Promising,Email Campaign + 20% Discount,43.0%,$254.92,$18.81,75.2%
15252.0,636,standard,Need Attention,Email Campaign + 20% Discount,68.4%,$159.93,$18.73,74.9%
15252.0,637,standard,Need Attention,Email Campaign + 20% Discount,68.4%,$159.93,$18.73,74.9%
15252.0,638,standard,Need Attention,Email Campaign + 20% Discount,68.4%,$159.93,$18.73,74.9%
15252.0,639,standard,Hibernating,Email Campaign + 20% Discount,68.4%,$159.93,$18.73,74.9%
15252.0,640,standard,Hibernating,Email Campaign + 20% Discount,68.4%,$159.93,$18.73,74.9%
15252.0,641,standard,Hibernating,Email Campaign + 20% Discount,68.4%,$159.93,$18.73,74.9%
13583.0,642,standard,Need Attention,Email Campaign + 20% Discount,64.5%,$168.73,$18.53,74.1%
13583.0,643,standard,Need Attention,Email Campaign + 20% Discount,64.5%,$168.73,$18.53,74.1%
17377.0,644,standard,Need Attention,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17377.0,645,standard,Need Attention,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17377.0,646,standard,Need Attention,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17377.0,647,standard,Hibernating,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17377.0,648,standard,Promising,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17377.0,649,standard,Promising,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17377.0,650,standard,Need Attention,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17377.0,651,standard,Need Attention,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17377.0,652,standard,Promising,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17377.0,653,standard,Promising,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17377.0,654,standard,Hibernating,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17377.0,655,standard,Hibernating,Email Campaign + 20% Discount,27.8%,$391.5,$18.5,74.0%
17975.0,656,standard,Need Attention,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,657,standard,Need Attention,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,658,standard,Need Attention,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,659,standard,Hibernating,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,660,standard,Hibernating,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,661,standard,Hibernating,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,662,standard,Need Attention,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,663,standard,Need Attention,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,664,standard,Promising,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,665,standard,Promising,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,666,standard,Promising,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,667,standard,Promising,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
17975.0,668,standard,Promising,Email Campaign + 20% Discount,18.9%,$572.86,$18.41,73.6%
13949.0,669,standard,Need Attention,Email Campaign + 20% Discount,38.5%,$281.77,$18.37,73.5%
13949.0,670,standard,Need Attention,Email Campaign + 20% Discount,38.5%,$281.77,$18.37,73.5%
13949.0,671,standard,Promising,Email Campaign + 20% Discount,38.5%,$281.77,$18.37,73.5%
13949.0,672,standard,Promising,Email Campaign + 20% Discount,38.5%,$281.77,$18.37,73.5%
12867.0,673,standard,Need Attention,Email Campaign + 20% Discount,56.0%,$193.46,$18.33,73.3%
12867.0,674,standard,Need Attention,Email Campaign + 20% Discount,56.0%,$193.46,$18.33,73.3%
12867.0,675,standard,Need Attention,Email Campaign + 20% Discount,56.0%,$193.46,$18.33,73.3%
12867.0,676,standard,Hibernating,Email Campaign + 20% Discount,56.0%,$193.46,$18.33,73.3%
12867.0,677,standard,Hibernating,Email Campaign + 20% Discount,56.0%,$193.46,$18.33,73.3%
12885.0,678,standard,Need Attention,Email Campaign + 20% Discount,46.3%,$233.2,$18.16,72.6%
12885.0,679,standard,Need Attention,Email Campaign + 20% Discount,46.3%,$233.2,$18.16,72.6%
17870.0,680,standard,Need Attention,Email Campaign + 20% Discount,49.5%,$214.38,$17.48,69.9%
17870.0,681,standard,Need Attention,Email Campaign + 20% Discount,49.5%,$214.38,$17.48,69.9%
14159.0,682,standard,Need Attention,Email Campaign + 20% Discount,54.4%,$193.19,$17.04,68.1%
14159.0,683,standard,Need Attention,Email Campaign + 20% Discount,54.4%,$193.19,$17.04,68.1%
14159.0,684,standard,Need Attention,Email Campaign + 20% Discount,54.4%,$193.19,$17.04,68.1%
14159.0,685,standard,Hibernating,Email Campaign + 20% Discount,54.4%,$193.19,$17.04,68.1%
14159.0,686,standard,Hibernating,Email Campaign + 20% Discount,54.4%,$193.19,$17.04,68.1%
14159.0,687,standard,Promising,Email Campaign + 20% Discount,54.4%,$193.19,$17.04,68.1%
14159.0,688,standard,Lost/Churned,Email Campaign + 20% Discount,54.4%,$193.19,$17.04,68.1%
14159.0,689,standard,Lost/Churned,Email Campaign + 20% Discount,54.4%,$193.19,$17.04,68.1%
14159.0,690,standard,Lost/Churned,Email Campaign + 20% Discount,54.4%,$193.19,$17.04,68.1%
15883.0,691,standard,Need Attention,Email Campaign + 20% Discount,69.3%,$150.43,$16.71,66.8%
15883.0,692,standard,Need Attention,Email Campaign + 20% Discount,69.3%,$150.43,$16.71,66.8%
15883.0,693,standard,Need Attention,Email Campaign + 20% Discount,69.3%,$150.43,$16.71,66.8%
16187.0,694,standard,Need Attention,Email Campaign + 20% Discount,25.6%,$406.98,$16.66,66.6%
16187.0,695,standard,Need Attention,Email Campaign + 20% Discount,25.6%,$406.98,$16.66,66.6%
16187.0,696,standard,Need Attention,Email Campaign + 20% Discount,25.6%,$406.98,$16.66,66.6%
16187.0,697,standard,Promising,Email Campaign + 20% Discount,25.6%,$406.98,$16.66,66.6%
16187.0,698,standard,Promising,Email Campaign + 20% Discount,25.6%,$406.98,$16.66,66.6%
16187.0,699,standard,Hibernating,Email Campaign + 20% Discount,25.6%,$406.98,$16.66,66.6%
16187.0,700,standard,Hibernating,Email Campaign + 20% Discount,25.6%,$406.98,$16.66,66.6%
16187.0,701,standard,Promising,Email Campaign + 20% Discount,25.6%,$406.98,$16.66,66.6%
17739.0,702,standard,Need Attention,Email Campaign + 20% Discount,53.4%,$194.4,$16.54,66.2%
17739.0,703,standard,Need Attention,Email Campaign + 20% Discount,53.4%,$194.4,$16.54,66.2%
17739.0,704,standard,Need Attention,Email Campaign + 20% Discount,53.4%,$194.4,$16.54,66.2%
17739.0,705,standard,Hibernating,Email Campaign + 20% Discount,53.4%,$194.4,$16.54,66.2%
17739.0,706,standard,Promising,Email Campaign + 20% Discount,53.4%,$194.4,$16.54,66.2%
17739.0,707,standard,Promising,Email Campaign + 20% Discount,53.4%,$194.4,$16.54,66.2%
17739.0,708,standard,Need Attention,Email Campaign + 20% Discount,53.4%,$194.4,$16.54,66.2%
17739.0,709,standard,Hibernating,Email Campaign + 20% Discount,53.4%,$194.4,$16.54,66.2%
18263.0,710,standard,Need Attention,Email Campaign + 20% Discount,40.0%,$259.1,$16.43,65.7%
18263.0,711,standard,Need Attention,Email Campaign + 20% Discount,40.0%,$259.1,$16.43,65.7%
18263.0,712,standard,Need Attention,Email Campaign + 20% Discount,40.0%,$259.1,$16.43,65.7%
18263.0,713,standard,Hibernating,Email Campaign + 20% Discount,40.0%,$259.1,$16.43,65.7%
18263.0,714,standard,Hibernating,Email Campaign + 20% Discount,40.0%,$259.1,$16.43,65.7%
18263.0,715,standard,Hibernating,Email Campaign + 20% Discount,40.0%,$259.1,$16.43,65.7%
18263.0,716,standard,Need Attention,Email Campaign + 20% Discount,40.0%,$259.1,$16.43,65.7%
18263.0,717,standard,Need Attention,Email Campaign + 20% Discount,40.0%,$259.1,$16.43,65.7%
17203.0,718,standard,Need Attention,Email Campaign + 20% Discount,86.9%,$118.99,$16.38,65.5%
17203.0,719,standard,Need Attention,Email Campaign + 20% Discount,86.9%,$118.99,$16.38,65.5%
17203.0,720,standard,Need Attention,Email Campaign + 20% Discount,86.9%,$118.99,$16.38,65.5%
17203.0,721,standard,Hibernating,Email Campaign + 20% Discount,86.9%,$118.99,$16.38,65.5%
17203.0,722,standard,Hibernating,Email Campaign + 20% Discount,86.9%,$118.99,$16.38,65.5%
15034.0,723,standard,Need Attention,Email Campaign + 20% Discount,55.3%,$186.49,$16.27,65.1%
15034.0,724,standard,Need Attention,Email Campaign + 20% Discount,55.3%,$186.49,$16.27,65.1%
15034.0,725,standard,Need Attention,Email Campaign + 20% Discount,55.3%,$186.49,$16.27,65.1%
15034.0,726,standard,Hibernating,Email Campaign + 20% Discount,55.3%,$186.49,$16.27,65.1%
13772.0,727,standard,Need Attention,Email Campaign + 20% Discount,44.9%,$229.33,$16.15,64.6%
13772.0,728,standard,Need Attention,Email Campaign + 20% Discount,44.9%,$229.33,$16.15,64.6%
13772.0,729,standard,Promising,Email Campaign + 20% Discount,44.9%,$229.33,$16.15,64.6%
13772.0,730,standard,Promising,Email Campaign + 20% Discount,44.9%,$229.33,$16.15,64.6%
13772.0,731,standard,Promising,Email Campaign + 20% Discount,44.9%,$229.33,$16.15,64.6%
17183.0,732,standard,Need Attention,Email Campaign + 20% Discount,24.1%,$422.13,$15.62,62.5%
17183.0,733,standard,Need Attention,Email Campaign + 20% Discount,24.1%,$422.13,$15.62,62.5%
17183.0,734,standard,Need Attention,Email Campaign + 20% Discount,24.1%,$422.13,$15.62,62.5%
17183.0,735,standard,Hibernating,Email Campaign + 20% Discount,24.1%,$422.13,$15.62,62.5%
17183.0,736,standard,Hibernating,Email Campaign + 20% Discount,24.1%,$422.13,$15.62,62.5%
17183.0,737,standard,Promising,Email Campaign + 20% Discount,24.1%,$422.13,$15.62,62.5%
17183.0,738,standard,Need Attention,Email Campaign + 20% Discount,24.1%,$422.13,$15.62,62.5%
12627.0,739,standard,Need Attention,Email Campaign + 20% Discount,22.5%,$446.06,$15.07,60.3%
12627.0,740,standard,Need Attention,Email Campaign + 20% Discount,22.5%,$446.06,$15.07,60.3%
12627.0,741,standard,Promising,Email Campaign + 20% Discount,22.5%,$446.06,$15.07,60.3%
12627.0,742,standard,Promising,Email Campaign + 20% Discount,22.5%,$446.06,$15.07,60.3%
12627.0,743,standard,Promising,Email Campaign + 20% Discount,22.5%,$446.06,$15.07,60.3%
12627.0,744,standard,Promising,Email Campaign + 20% Discount,22.5%,$446.06,$15.07,60.3%
12627.0,745,standard,Promising,Email Campaign + 20% Discount,22.5%,$446.06,$15.07,60.3%
12362.0,746,standard,Need Attention,Email Campaign + 20% Discount,17.5%,$568.71,$14.87,59.5%
12362.0,747,standard,Need Attention,Email Campaign + 20% Discount,17.5%,$568.71,$14.87,59.5%
12362.0,748,standard,Need Attention,Email Campaign + 20% Discount,17.5%,$568.71,$14.87,59.5%
12362.0,749,standard,Promising,Email Campaign + 20% Discount,17.5%,$568.71,$14.87,59.5%
12362.0,750,standard,Promising,Email Campaign + 20% Discount,17.5%,$568.71,$14.87,59.5%
17368.0,751,standard,Need Attention,Email Campaign + 20% Discount,46.8%,$210.59,$14.41,57.6%
17368.0,752,standard,Need Attention,Email Campaign + 20% Discount,46.8%,$210.59,$14.41,57.6%
17368.0,753,standard,Need Attention,Email Campaign + 20% Discount,46.8%,$210.59,$14.41,57.6%
18283.0,754,standard,Need Attention,Email Campaign + 20% Discount,89.9%,$109.28,$14.28,57.1%
18283.0,755,standard,Need Attention,Email Campaign + 20% Discount,89.9%,$109.28,$14.28,57.1%
18283.0,756,standard,Need Attention,Email Campaign + 20% Discount,89.9%,$109.28,$14.28,57.1%
18283.0,757,standard,Promising,Email Campaign + 20% Discount,89.9%,$109.28,$14.28,57.1%
13925.0,758,standard,Need Attention,Email Campaign + 20% Discount,29.1%,$336.12,$14.16,56.6%
13925.0,759,standard,Need Attention,Email Campaign + 20% Discount,29.1%,$336.12,$14.16,56.6%
13925.0,760,standard,Need Attention,Email Campaign + 20% Discount,29.1%,$336.12,$14.16,56.6%
13925.0,761,standard,Hibernating,Email Campaign + 20% Discount,29.1%,$336.12,$14.16,56.6%
13925.0,762,standard,Hibernating,Email Campaign + 20% Discount,29.1%,$336.12,$14.16,56.6%
13925.0,763,standard,Hibernating,Email Campaign + 20% Discount,29.1%,$336.12,$14.16,56.6%
13365.0,764,standard,Need Attention,Email Campaign + 20% Discount,24.8%,$391.68,$13.9,55.6%
13365.0,765,standard,Need Attention,Email Campaign + 20% Discount,24.8%,$391.68,$13.9,55.6%
13365.0,766,standard,Need Attention,Email Campaign + 20% Discount,24.8%,$391.68,$13.9,55.6%
13365.0,767,standard,Hibernating,Email Campaign + 20% Discount,24.8%,$391.68,$13.9,55.6%
13365.0,768,standard,Hibernating,Email Campaign + 20% Discount,24.8%,$391.68,$13.9,55.6%
13365.0,769,standard,Promising,Email Campaign + 20% Discount,24.8%,$391.68,$13.9,55.6%
13365.0,770,standard,Promising,Email Campaign + 20% Discount,24.8%,$391.68,$13.9,55.6%
13365.0,771,standard,Promising,Email Campaign + 20% Discount,24.8%,$391.68,$13.9,55.6%
16103.0,772,standard,Need Attention,Email Campaign + 20% Discount,47.3%,$205.11,$13.78,55.1%
16103.0,773,standard,Need Attention,Email Campaign + 20% Discount,47.3%,$205.11,$13.78,55.1%
16103.0,774,standard,Need Attention,Email Campaign + 20% Discount,47.3%,$205.11,$13.78,55.1%
16103.0,775,standard,Need Attention,Email Campaign + 20% Discount,47.3%,$205.11,$13.78,55.1%
16103.0,776,standard,Promising,Email Campaign + 20% Discount,47.3%,$205.11,$13.78,55.1%
16103.0,777,standard,Hibernating,Email Campaign + 20% Discount,47.3%,$205.11,$13.78,55.1%
16103.0,778,standard,Hibernating,Email Campaign + 20% Discount,47.3%,$205.11,$13.78,55.1%
16711.0,779,standard,Need Attention,Email Campaign + 20% Discount,72.7%,$131.63,$13.28,53.1%
16711.0,780,standard,Need Attention,Email Campaign + 20% Discount,72.7%,$131.63,$13.28,53.1%
16711.0,781,standard,Need Attention,Email Campaign + 20% Discount,72.7%,$131.63,$13.28,53.1%
17481.0,782,standard,Need Attention,Email Campaign + 20% Discount,22.7%,$418.59,$12.95,51.8%
17481.0,783,standard,Need Attention,Email Campaign + 20% Discount,22.7%,$418.59,$12.95,51.8%
17481.0,784,standard,Need Attention,Email Campaign + 20% Discount,22.7%,$418.59,$12.95,51.8%
17481.0,785,standard,Need Attention,Email Campaign + 20% Discount,22.7%,$418.59,$12.95,51.8%
17481.0,786,standard,Promising,Email Campaign + 20% Discount,22.7%,$418.59,$12.95,51.8%
17481.0,787,standard,Promising,Email Campaign + 20% Discount,22.7%,$418.59,$12.95,51.8%
15416.0,788,standard,Need Attention,Email Campaign + 20% Discount,20.8%,$455.93,$12.85,51.4%
15416.0,789,standard,Need Attention,Email Campaign + 20% Discount,20.8%,$455.93,$12.85,51.4%
15416.0,790,standard,Need Attention,Email Campaign + 20% Discount,20.8%,$455.93,$12.85,51.4%
15416.0,791,standard,Hibernating,Email Campaign + 20% Discount,20.8%,$455.93,$12.85,51.4%
15416.0,792,standard,Promising,Email Campaign + 20% Discount,20.8%,$455.93,$12.85,51.4%
15416.0,793,standard,Promising,Email Campaign + 20% Discount,20.8%,$455.93,$12.85,51.4%
15416.0,794,standard,Promising,Email Campaign + 20% Discount,20.8%,$455.93,$12.85,51.4%
15114.0,795,standard,Need Attention,Email Campaign + 20% Discount,19.9%,$474.25,$12.69,50.8%
15114.0,796,standard,Need Attention,Email Campaign + 20% Discount,19.9%,$474.25,$12.69,50.8%
